wavenumber,UD0,UD1,UD2,UD3,UD4,UD5,UD6,UD7,UD8,UD9,UD10,UD11,UD12,UD13,UD14,UD15,UD16,UD17,UD18,UD19,UD20,UD21,UD22,UD23,UD24,UD25,UD26,UD27,UD28,UD29,UD30,UD31,UD32,UD33,UD34,UD35,UD36,UD37,UD38,UD39
1091.67,0,0,0,0,0,0,0,0,0,0,0,74.24528964,0,0,0,0,0.250687623,15.18929816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768.0613174
1093.48,0,0,0,0,0,0,0,0,0,0,0,75.76664296,0,0,0,0,0.189977212,12.96000462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.4395774
1095.28,0,0,0,0,0,0,0,0,0,0,0,72.35020143,0,0,0,0,0.109275892,9.670384683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,714.5574589
1097.08,0,0,0,0,0,0,0,0,0,0,0,64.01802512,0,0,0,0,0.008304552,5.311093128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612.5452524
1098.88,0,0,0,0,0,0,0,0,0,0,0,50.77011403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.4029578
1100.68,0,0,0,0,0,0,0,0,0,0,0,32.60646818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258.1305752
1102.48,0,0,0,0,0,0,0,0,0,0,0,9.527087551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.728104454
1104.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1107.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1109.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1113.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1115.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1116.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1118.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1120.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122.19,0,0,0,0,0,0,0,0,0,0,0,0,15.91021355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123.97,0,0,0,0,0,0,0,0,0,0,0,0,32.81195125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1125.76,0,0,0,0,0,0,0,0,0,0,0,0,45.87863324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1127.54,0,0,0,0,0,0,0,0,0,0,0,0,54.96426307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1129.33,0,0,0,0,0,0,0,0,0,0,0,0,60.17092646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1131.11,0,0,0,0,0,0,0,0,0,0,0,0,61.44044841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132.89,0,0,0,0,0,0,0,0,0,0,0,0,58.81286335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134.67,0,0,0,0,0,0,0,0,0,0,0,0,52.28817129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136.45,0,0,0,0,0,0,0,0,0,0,0,0,41.86637222,0,0,0,0,0,0,0,0,0,0,10.54663898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1138.23,0,0,0,0,0,0,0,0,0,0,0,0,27.54746614,0,0,0,0,0,0,0,0,0,0,166.0003385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,0,0,0,0,0,0,0,0,0,0,0,0,9.44467563,0,0,0,0,0,0,0,0,0,0,290.0964169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1141.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384.2370897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1143.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447.3645966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.1922428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147.1,0,0,0,0.149250938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482.3511782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1148.87,0,0,0,1.407307158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454.1116992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150.64,0,0,0,2.415888342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395.4738056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1152.41,0,0,0,3.174994491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.4374975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1154.18,0,0,0,3.684625606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.0027749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155.95,0,0,0,3.944781686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.16963782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157.72,0,0,0,3.955462731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1159.48,0,0,0,3.718718609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1161.25,0,0,0,3.231859048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163.01,0,0,0,2.500385284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1164.77,0,0,0,1.522247449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1166.54,0,0,0,0.28978171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.29390759,0,0,0,0,0,0
1177.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.26720037,0,0,0,0,0,0
1178.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.75643944,0,0,0,0,0,0
1180.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.4151561,0,0,0,0,0,0
1182.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.4384005,0,0,0,0,0,0
1184.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.801657766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.8464479,0,0,0,0,0,0
1185.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.55349078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.5551161,0,0,0,0,0,0
1187.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.267681,0,0,0,0,0,0,0,0,0,0,0,0,4.719733487,0,0,0,0,0,115.6283119,0,0,0,0,0,0
1189.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.94422843,0,0,0,0,0,0,0,0,0,0,0,0,577.4010134,0,0,0,0,0,100.0660354,0,0,0,0,0,0
1191.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5681279,0,0,0,0,0,0,0,0,0,0,0,0,1037.762993,0,0,0,0,0,77.02253591,0,0,0,0,0,0
1192.84,0,0,0,0,0,0,11.83474235,0,0,0,0,0,0,0,33.18103342,0,0,0,0,0,0,0,0,0,0,0,0,1391.097189,0,0,0,0,0,46.23294579,0,0,0,0,0,0
1194.59,0,0,0,0,0,0,38.93554458,0,0,0,0,0,0,0,32.75629616,0,0,0,0,0,0,0,0,0,0,0,0,1634.443592,0,0,0,0,0,7.807883269,0,0,0,0,0,0
1196.33,0,0,0,0,0,0,60.32112008,0,0,0,0,0,0,0,30.31377541,0,0,0,0,0,0,0,0,0,0,0,0,1767.352608,0,0,0,0,0,0,0,0,0,0,0,0
1198.07,0,21.50686725,0,0,0,0,76.16226286,0,0,0,0,0,0,0,25.85683268,0,0,0,0,0,0,0,0,0,0,0,0,1791.527244,0,0,0,0,0,0,0,0,0,0,0,0
1199.82,0,40.35772511,0,0,0,0,86.50212555,0,0,0,0,0,0,0,19.34245439,0,0,0,0,0,0,0,0,0,0,0,0,1706.167272,0,0,0,0,0,0,0,0,0,0,0,0
1201.56,0,54.73745944,0,0,0,0,91.22253832,0,0,0,0,0,0,0,10.84509056,0,0,0,0,0,0,0,0,0,0,0,0,1512.248235,0,0,0,187.3958071,0,0,0,0,0,0,0,0
1203.3,0,64.76629202,0,0,0,0,90.39851835,0,0,0,0,0,0,0,0.333304755,0,0,0,0,0,0,0,0,0,0,0,0,1209.594818,0,0,0,436.7362071,0,0,0,0,0,0,0,0
1205.04,0,70.44422285,0,0,0,0,84.03006566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.2070197,0,0,0,631.9776612,0,0,0,0,0,0,0,0
1206.78,0,71.77125192,0,0,0,0,72.11718024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.0848405,0,0,0,773.1201696,0,0,0,0,0,0,0,0
1208.51,0,68.77718856,0,0,0,0,54.77603222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.8180451,0,0,0,0,0,0,0,0
1210.25,0,61.42741931,0,0,0,0,31.8061459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.0735753,0,0,0,0,0,0,0,0
1211.98,0,49.80642429,0,0,0,0,3.47154296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872.5045128,0,0,0,0,0,0,0,0
1213.72,0,33.77985672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797.873065,0,0,0,0,0,0,0,0
1215.45,0,13.53193003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670.0370645,0,0,0,0,0,0,0,0
1217.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487.5186385,0,0,0,0,0,0,0,0
1218.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252.4156999,0,0,0,0,0,0,0,0
1220.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1222.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1224.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1227.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.02232511,0,0,0,0,0,0,0,0,0,0
1231.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.7983382,0,0,0,0,0,0,0,0,0,0
1232.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.2214868,0,0,0,0,0,0,0,0,0,0
1234.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.6235962,0,0,0,0,0,0,0,0,0,0
1236.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.3811274,0,0,0,0,0,0,0,0,0,0
1237.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,686.5026639,0,0,0,0,0,0,0,0,0,0
1239.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,689.703689,0,0,0,0,0,0,0,0,0,0
1241.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652.0216416,0,0,0,0,0,0,0,0,0,0
1243.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573.3185549,0,0,0,0,0,0,0,0,0,0
1244.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453.594429,0,0,0,0,0,0,0,0,0,0
1246.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.9023828,0,0,0,0,0,0,0,0,0,0
1248.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.37467291,0,0,0,0,0,0,0,0,0,0
1249.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251.62,0,0,0,0,0,0,0,0,0,0,0,0,1.717359197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253.33,0,0,0,0,0,0,0,0,0,0,0,0,5.536820623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255.04,0,0,0,0,0,0,0,0,0,0,0,0,8.585263329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256.75,0,0,0,0,0,0,0,0,0,0,0,0.372574178,10.86268732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258.46,0,0,0,0,0,0,0,0,0,0,0,7.923318829,12.36909258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260.17,0,0,0,0,0,0,0,0,0,0,0,14.05021025,13.10447913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261.87,0,0,0,0,0,0,0,0,0,0,0,18.72988427,13.07129659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263.58,0,0,0,0,0,0,0,0,0,0,0,22.01739586,12.26915458,15.72500151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265.28,0,0,0,0,0,0,0,0,0,0,0,23.8742946,10.70743488,33.70824682,0,0,0,0,0,8.17489219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266.99,0,0,0,0,0,0,0,0,0,0,0,24.32242636,8.367764313,47.89205452,0,0,0,0,0,30.15811906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268.69,0,0,0,0,0,0,0,0,0,0,0,23.35654984,5.277507448,58.11053214,0,0,0,0,0,47.67160144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1270.39,0,0,0,0,0,0,0,0,0,0,0,20.98342464,1.425223258,64.45801119,0,0,0,0,0,60.85662697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272.09,0,0,0,0,0,0,0,0,0,0,0,17.20305078,0,66.93449169,0,0,0,0,0,69.71319565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1273.79,0,0,0,0,0,0,0,0,0,0,0,12.01542825,0,65.53997362,0,0,0,0,0,74.24130748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1275.49,0,0,0,0,0,0,0,0,0,0,0,5.420557047,0,60.274457,0,0,0,0,0,74.44096245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277.18,0,0,0,0,0,0,0,0,0,0,0,0,0,51.20300435,0,0,0,0,0,70.34910352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1278.88,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2182612,0,0,0,0,0,61.9173063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1280.57,0,0,0,0,0,0,0,0,0,0,0,0,0,21.47298922,0,0,0,0,0,49.24476843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76901953,0,0,0,0,0,32.18151902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1283.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9283022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1285.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1287.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1297.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1299.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1309.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.01699566,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310.91,0,0,0,0,0,1.804992374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.47202196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1312.59,0,0,0,0,0,3.441225493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.7730624,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314.26,0,0,0,0,0,4.710608409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.4046285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315.94,0,0,0,0,0,5.62834331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.7455414,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1317.61,0,0,0,0,0,6.183504783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.5536473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319.28,0,0,0,0,0,6.382621537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.9840879,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1320.95,0,0,0,0,0,6.225693573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187.0368633,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1322.62,0,0,0,0,0,5.712720889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.7119734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324.29,0,0,0,0,0,4.843703486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.0094184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325.96,0,0,0,0,0,3.618641365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.92919803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327.63,0,0,0,0,0,2.037534524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.47131246,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329.29,0,0,0,0,0,0.113042294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1330.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1332.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1335.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1339.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1340.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1344.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
